#key	style	ss_system_id
Ultimate Soccer (Europe, Brazil) (En,Fr,De,Es,It)	box-3D	2
Vigilante (USA, Europe, Brazil) (En)	box-3D	2
Virtua Fighter Animation (Brazil) (En)	box-3D	2
WWF Wrestlemania - Steel Cage Challenge (Europe, Brazil) (En)	box-3D	2
Walter Payton Football (USA)	box-3D	2
Wanted (USA, Europe, Brazil) (En)	box-3D	2
Where in the World is Carmen Sandiego (USA)	box-3D	2
Wimbledon (Europe)	box-3D	2
Wimbledon II (Europe, Brazil) (En)	box-3D	2
Winter Olympics (Europe) (En,Fr,De,Es,It,Pt,Sv,No)	box-3D	2
Wolfchild (Europe, Brazil) (En)	box-3D	2
Wonder Boy (Japan, Europe) (En)	box-3D	2
Wonder Boy III - The Dragon's Trap (World) (Digital)	box-3D	2
Wonder Boy in Monster Land (USA, Europe)	box-3D	2
Wonder Boy in Monster World (Europe)	box-3D	2
Woody Pop - Shinjinrui no Block Kuzushi (Japan) (En)	box-3D	2
World Class Leaderboard (Europe, Brazil) (En)	box-3D	2
World Cup Italia '90 (Europe, Brazil) (En)	box-3D	2
World Cup USA 94 (Europe, Brazil) (En,Fr,De,Es,It,Nl,Pt,Sv)	box-3D	2
World Games (Europe, Brazil) (En)	box-3D	2
World Grand Prix (USA, Brazil) (En)	box-3D	2
World Soccer (World)	box-3D	2
X-Men - Mojo World (Brazil) (En)	box-3D	2
Xenon 2 - Megablast (Europe)	box-3D	2
Ys - The Vanished Omens (USA, Europe, Brazil) (En)	box-3D	2
Zaxxon 3-D (World)	box-3D	2
Zillion (Japan, Europe) (En)	box-3D	2
Zillion II - The Tri Formation (World)	box-3D	2
Zool - Ninja of the 'Nth' Dimension (Europe)	box-3D	2
