#key	name	year	genre	developer	players
Sonic Chaos (Europe, Brazil) (En)	Sonic Chaos	1993	Platform	Aspect	1
Sonic Spinball (Europe, Brazil) (En)	Sonic Spinball	1995	Pinball	SEGA	1
Sonic The Hedgehog (USA, Europe, Brazil) (En)	Sonic the Hedgehog	1991	Platform	Ancient	1
Sonic The Hedgehog 2 (Europe, Brazil) (En)	Sonic The Hedgehog 2	1992	Platform	Aspect	1
Sonic's Edusoft (Europe) (Proto)	Sonic's Edusoft	1991	Educational	Tiertex	1-2
Space Gun (Europe)	Space Gun	1992	Lightgun Shooter	Cream	1
Space Harrier (Japan, USA) (En)	Space Harrier	1986	Shooter / TPV/Shooter	SEGA	1
Space Harrier 3-D (USA, Europe, Brazil) (En)	Space Harrier 3-D	1988	Shooter / TPV/Shooter	SEGA	1
Special Criminal Investigation (Europe)	Special Criminal Investigation	1992	Racing, Driving	Taito	1
Speedball (World) (Evercade)	Speedball	1991	Sports / Handball/Sports	The Bitmap Brothers	1-2
Speedball 2 (Europe)	Speedball 2	1992	Sports	The Bitmap Brothers	1-2
SpellCaster (USA, Europe, Brazil) (En)	SpellCaster	1989	Adventure	SEGA	1
Spider-Man (USA, Europe, Brazil) (En)	Spider-Man	1991	Platform	Technopop	1
Spider-Man - Return of the Sinister Six (Europe, Brazil) (En)	Spider-Man : Return of the Sinister Six	1993	Platform	B.I.T.S.	1
Sports Pad Football (USA)	Sports Pad Football	1987	Sports / Football (American)/Sports	SEGA	2
Sports Pad Soccer (Japan) (En)	World Soccer	1987	Sports / Football (Soccer)/Sports	SEGA	1-2
Spy vs Spy (USA, Europe, Brazil) (En)	Spy vs. Spy	1988	Strategy	SEGA	1-2
Star Wars (Europe, Brazil) (En)	Star Wars	1993	Platform / Shooter Scrolling/Platform	Tiertex	1
Street Fighter II' (Brazil) (En)	Street Fighter 2'	1993	Fighting	Tectoy	1-2
Streets of Rage (Europe, Brazil) (En)	Streets of Rage	1993	Beat'em Up	Ancient	1
Streets of Rage II (Europe, Brazil) (En)	Streets of Rage II	1994	Beat'em Up	Japan System House	1
Strider (USA, Europe, Brazil) (En)	Strider	1991	Platform / Fighter Scrolling/Platform	Tiertex	1
Strider II (Europe, Brazil) (En)	Strider II	1993	Platform / Fighter Scrolling/Platform	Tiertex	1
Submarine Attack (Europe, Brazil) (En)	Submarine Attack	1990	Shoot'em Up	SEGA	1
Sudoku (Brazil) (Mega Drive 4)	Sudoku		Puzzle	Tectoy	1
Sukeban Deka II - Shoujo Tekkamen Densetsu (Japan)	Sukeban Deka II : Shoujo Tekkamen Densetsu	1987	Adventure	SEGA	1
Summer Games (Europe, Brazil) (En)	Summer Games	1990	Sports / Multisports/Sports	ZAP	1-8
Super Basketball (USA) (Auto Demo)	Super Basketball	1989	Sports / Basketball/Sports	SEGA	
Super Kick Off (Europe, Brazil) (En,Fr,De,Es,It,Nl,Pt,Sv)	Super Kick Off	1991	Sports / Football (Soccer)/Sports	Tiertex	1-2
Super Monaco GP (USA)	Super Monaco GP	1990	Racing, Driving	SEGA	1-2
Super Off Road (Europe)	Super Off Road	1992	Racing TPV/Racing, Driving	Graftgold Creative Software	1-2
Super Racing (Japan) (En)	Super Racing	1988	Racing, Driving	SEGA	1
Super Smash T.V. (Europe)	Super Smash T.V.	1992	Shooter / Run and Gun/Shoot'em Up/Shooter	Probe Software	1-2
Super Space Invaders (Europe)	Super Space Invaders	1991	Shooter / Space Invaders Like/Shooter	The Kremlin	1-2
Super Tennis (USA, Europe)	Super Tennis	1986	Sports / Tennis/Sports	SEGA	1-2
Superman - The Man of Steel (Europe, Brazil) (En)	Superman : The Man of Steel	1993	Platform	Graftgold Creative Software	1
T2 - The Arcade Game (Europe)	T2 : The Arcade Game	1993	Lightgun Shooter	Probe Software	1
Taito Chase H.Q. (Europe)	Taito Chase H.Q.	1990	Racing, Driving	Taito	1
Tangram (Brazil) (Mega Drive 4)	Tangram		Puzzle	Tectoy	1
Taz in Escape from Mars (Brazil) (En)	Taz In Escape From Mars	1996	Platform	Tectoy	1
Taz-Mania (Europe, Brazil) (En)	Taz-Mania	1993	Platform	SEGA	1
Tecmo World Cup '93 (Europe)	Tecmo World Cup '93	1993	Sports / Football (Soccer)/Sports	Sims	1-2
Teddy Boy (USA, Europe, Brazil) (En)	Teddy Boy	1986	Platform	SEGA	1-2
Tennis Ace (Europe, Brazil) (En)	Tennis Ace	1989	Sports / Tennis/Sports	Sims	1-2
Tensai Bakabon (Japan)	Tensai Bakabon	1988	Adventure	SEGA	1
Terminator 2 - Judgment Day (Europe)	Terminator 2 : Judgment Day	1993	Platform	Arc Developments Limited	1
Terminator, The (Europe)	The Terminator	1992	Platform / Shooter Scrolling/Platform	Probe Software	1
Thunder Blade (USA, Europe, Brazil) (En)	Thunder Blade	1988	Shoot'em Up	SEGA	1
Time Soldiers (USA, Europe, Brazil) (En)	Time Soldiers	1989	Adventure	ADK	1-2
Tom and Jerry - The Movie (Europe, Brazil) (En)	Tom & Jerry : The Movie	1992	Platform	Sims	1
TransBot (USA, Europe, Brazil) (En)	Transbot	1986	Shoot'em Up	SEGA	1-2
Trivial Pursuit - Genus Edition (Europe) (En,Fr,De,Es)	Trivial Pursuit : Genus Edition	1992	Puzzle/Board game	Teque	1-6
Ultima IV - Quest of the Avatar (Europe, Brazil) (En)	Ultima IV : Quest of the Avatar	1990	Role Playing Game	ORIGIN Systems	1
Ultimate Soccer (Europe, Brazil) (En,Fr,De,Es,It)	Ultimate Soccer	1993	Sports / Football (Soccer)/Sports	Rage Software	1-2
Vigilante (USA, Europe, Brazil) (En)	Vigilante	1988	Beat'em Up	SEGA	1
Virtua Fighter Animation (Brazil) (En)	Virtua Fighter Animation	1997	Fighting / 2D/Fighting	Aspect	1-2
Walter Payton Football (USA)	Walter Payton Football	1989	Sports / Football (American)/Sports	SEGA	2
Wanted (USA, Europe, Brazil) (En)	Wanted	1989	Lightgun Shooter	Sanritsu Denki	1
Where in the World is Carmen Sandiego (USA)	Where in the World is Carmen Sandiego?	1989	Educational	Venture Technologies	1
Wimbledon (Europe)	Wimbledon	1992	Sports / Tennis/Sports	Sims	1-2
Wimbledon II (Europe, Brazil) (En)	Wimbledon II	1993	Sports / Tennis/Sports	Sims	1-2
Winter Olympics (Europe) (En,Fr,De,Es,It,Pt,Sv,No)	Winter Olympics : Lillehammer '94	1994	Sports / Multisports/Sports	Tiertex	1-4
Wolfchild (Europe, Brazil) (En)	Wolfchild	1993	Platform	Core Design	1
Wonder Boy (Japan, Europe) (En)	Wonder Boy	1987	Platform	Escape	1-2
Wonder Boy III - The Dragon's Trap (World) (Digital)	Wonder Boy III : The Dragon's Trap	1989	Platform	Westone	1
Wonder Boy in Monster Land (USA, Europe)	Wonder Boy in Monster Land	1988	Platform	SEGA	1
Wonder Boy in Monster World (Europe)	Wonder Boy in Monster World	1993	Role Playing Game/Platform	Shimada Kikaku	1
Woody Pop - Shinjinrui no Block Kuzushi (Japan) (En)	Woody Pop : Shinjinrui no Block Kuzushi	1987	Action / Breakout games/Action	SEGA	1
World Class Leaderboard (Europe, Brazil) (En)	World Class Leader Board	1991	Sports / Golf/Sports	Tiertex	1-4
World Cup Italia '90 (Europe, Brazil) (En)	World Cup Italia '90	1990	Sports / Football (Soccer)/Sports	SEGA	1-2
World Cup USA 94 (Europe, Brazil) (En,Fr,De,Es,It,Nl,Pt,Sv)	World Cup USA 94	1994	Sports / Football (Soccer)/Sports	Tiertex	1-2
World Games (Europe, Brazil) (En)	World Games	1990	Sports / Multisports/Sports	SEGA	1-4
World Grand Prix (USA, Brazil) (En)	World Grand Prix	1986	Racing, Driving	SEGA	1
World Soccer (World)	World Soccer	1987	Sports / Football (Soccer)/Sports	SEGA	1-2
WWF Wrestlemania - Steel Cage Challenge (Europe, Brazil) (En)	WWF Wrestlemania : Steel Cage Challenge	1993	Sports / Fighting/Sports	Teeny Weeny Games	1-2
X-Men - Mojo World (Brazil) (En)	X-men - Mojo World	1996	Platform	SEGA	1
Xenon 2 - Megablast (Europe)	Xenon 2 : Megablast	1991	Shoot'em Up / Vertical/Shoot'em Up	Data Design	1
Ys - The Vanished Omens (USA, Europe, Brazil) (En)	Ys : The Vanished Omens	1989	Role Playing Game	SEGA	1
Zaxxon 3-D (World)	Zaxxon 3-D	1988	Shoot'em Up	SEGA	1
Zillion (Japan, Europe) (En)	Zillion	1987	Platform	SEGA	1
Zillion II - The Tri Formation (World)	Zillion II : The Tri Formation	1988	Platform	SEGA	1
Zool - Ninja of the 'Nth' Dimension (Europe)	Zool : Ninja of the “Nth” Dimension	1994	Platform	Gremlin Graphics Software	1
