#name	crc	size	key
NHL All-Star Hockey (USA) (Beta 5)	2551f22c	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 6)	ece5633b	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 7)	82504476	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 8)	49f8b9e4	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 9)	87d8fe13	524288	NHL All-Star Hockey (USA)
NHL Hockey (USA, Europe)	658713a5	524288	NHL Hockey (USA, Europe)
Nazo Puyo (Japan)	bcce5fd4	131072	Nazo Puyo (Japan)
Nazo Puyo (Japan) (Rev A)	d8d11f8d	131072	Nazo Puyo (Japan)
Nazo Puyo - Arle no Roux (Japan)	54ab42a4	262144	Nazo Puyo - Arle no Roux (Japan)
Nazo Puyo - Arle no Roux (Japan) (Beta)	4c874466	262144	Nazo Puyo - Arle no Roux (Japan)
Nazo Puyo 2 (Japan)	73939de4	262144	Nazo Puyo 2 (Japan)
Neko Daisuki! (Japan)	3679be80	524288	Neko Daisuki! (Japan)
Ninja Gaiden (Japan)	20ef017a	131072	Ninja Gaiden (USA, Europe, Brazil) (En)
Ninja Gaiden (USA, Europe, Brazil) (En)	c578756b	131072	Ninja Gaiden (USA, Europe, Brazil) (En)
Ninku (Japan)	c3056e15	524288	Ninku (Japan)
Ninku 2 - Tenkuuryuu-e no Michi (Japan)	06247dd2	524288	Ninku 2 - Tenkuuryuu-e no Michi (Japan)
Ninku Gaiden - Hiroyuki Daikatsugeki (Japan)	9140f239	524288	Ninku Gaiden - Hiroyuki Daikatsugeki (Japan)
Nomo Hideo no World Series Baseball (Japan)	4ed45bda	524288	World Series Baseball '95 (USA)
Off the Wall (USA) (Proto)	71fe9c80	262144	Off the Wall (USA) (Proto)
Olympic Gold (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv)	1d93246e	262144	Olympic Gold (Japan, USA, Brazil) (En,Fr,De,Es,It,Nl,Pt,Sv)
Olympic Gold (Japan, USA, Brazil) (En,Fr,De,Es,It,Nl,Pt,Sv)	a2f9c7af	262144	Olympic Gold (Japan, USA, Brazil) (En,Fr,De,Es,It,Nl,Pt,Sv)
Ottifants, The (Europe) (En,Fr,De,Es,It)	1e673168	262144	Ottifants, The (Europe) (En,Fr,De,Es,It)
OutRun (Europe, Brazil) (En)	9014b322	131072	OutRun (Europe, Brazil) (En)
OutRun (Japan, Korea) (En)	d58cb27c	131072	OutRun (Europe, Brazil) (En)
OutRun Europa (Europe)	01eab89d	262144	OutRun Europa (USA)
OutRun Europa (USA)	f037ec00	262144	OutRun Europa (USA)
