#name	crc	size	key
Bill Walsh College Football (Europe)	3ede27ef	2078	Bill Walsh College Football (USA)
Bill Walsh College Football (USA)	8999068f	1708	Bill Walsh College Football (USA)
Black Hole Assault (Japan)	4b7449f6	2788	Black Hole Assault (Japan)
Blackhole Assault (Europe)	d53a6c1e	2788	Blackhole Assault (USA)
Blackhole Assault (USA)	c3d6a886	2259	Blackhole Assault (USA)
Blackhole Assault (USA) (Alt)	1c31697d	2857	Blackhole Assault (USA)
Bloodshot (Europe) (En,Fr,De,Es)	8485532b	2164	Bloodshot (Europe) (En,Fr,De,Es)
Bouncers (USA)	bca37abb	954	Bouncers (USA)
Bram Stoker's Dracula (USA)	0b9ec991	852	Bram Stoker's Dracula (USA)
Bram Stoker's Dracula (USA) (Alt 1)	41c8fbf2	908	Bram Stoker's Dracula (USA)
Bram Stoker's Dracula (USA) (Alt 2)	c6ee4101	908	Bram Stoker's Dracula (USA)
Bram Stoker's Dracula (USA) (Version 2.0)	b61853a9	1017	Bram Stoker's Dracula (USA)
Brutal - Paws of Fury (Europe) (En,Fr,De)	f5b82d96	1746	Brutal - Paws of Fury (USA)
Brutal - Paws of Fury (USA)	07d8ed47	1835	Brutal - Paws of Fury (USA)
Burai - Yatsudama no Yuushi Densetsu (Japan)	4383d83c	5843	Burai - Yatsudama no Yuushi Densetsu (Japan)
CD Sonic the Hedgehog (Japan) (Beta) (1992-12-04)	12807ea6	1006	CD Sonic the Hedgehog (Japan) (Beta) (1992-12-04)
CD Sonic the Hedgehog (Japan) (Beta) (1993-05-13)	9e702dcd	4613	CD Sonic the Hedgehog (Japan) (Beta) (1992-12-04)
CD Sonic the Hedgehog (Japan) (Beta) (1993-06-21)	d0a47d8a	5045	CD Sonic the Hedgehog (Japan) (Beta) (1992-12-04)
Cadillacs and Dinosaurs - The Second Cataclysm (USA, Brazil) (RE)	18a01d48	323	Cadillacs and Dinosaurs - The Second Cataclysm (USA, Brazil) (RE)
Captain Tsubasa (Japan)	8afb73a6	356	Captain Tsubasa (Japan)
Championship Soccer '94 (USA) (En,Fr,De,It)	f0312f93	13069	Championship Soccer '94 (USA) (En,Fr,De,It)
Chuck Rock (Europe)	3ba53075	1259	Chuck Rock (USA)
Chuck Rock (USA)	f11658ee	1226	Chuck Rock (USA)
Chuck Rock II - Son of Chuck (Europe)	e7ce052b	1468	Chuck Rock II - Son of Chuck (USA)
Chuck Rock II - Son of Chuck (USA)	40f47b1f	1682	Chuck Rock II - Son of Chuck (USA)
Cliffhanger (USA)	9f971071	759	Cliffhanger (USA)
Cobra Command (Europe)	43712679	237	Cobra Command (USA)
Cobra Command (USA)	8ac87a6d	231	Cobra Command (USA)
Colors of Modern Rock, The (USA)	211f1e61	234	Colors of Modern Rock, The (USA)
Compton's Interactive Encyclopedia (USA) (Version 2.00S)	f3c220f6	305	Compton's Interactive Encyclopedia (USA) (Version 2.00S)
Compton's Interactive Encyclopedia (USA) (Version 2.01R)	5dd147e3	305	Compton's Interactive Encyclopedia (USA) (Version 2.00S)
Compton's Interactive Encyclopedia (USA) (Version 2.01S)	c4834908	305	Compton's Interactive Encyclopedia (USA) (Version 2.00S)
Compton's Interactive Encyclopedia (USA) (Version 2.10) (RE2)	ef995891	315	Compton's Interactive Encyclopedia (USA) (Version 2.00S)
Corpse Killer (Europe)	0b948d85	237	Corpse Killer (USA)
Corpse Killer (Europe) (Mega-CD 32X)	c50b665d	265	Corpse Killer (USA)
Corpse Killer (USA)	bb857121	231	Corpse Killer (USA)
Corpse Killer (USA) (Sega CD 32X)	f61bcb9b	259	Corpse Killer (USA)
Cosmic Fantasy Stories (Japan)	fa9f14c3	7255	Cosmic Fantasy Stories (Japan)
Crime Patrol (USA)	46c09477	229	Crime Patrol (USA)
Cyborg 009 (Japan)	c34c51de	3734	Cyborg 009 (Japan)
Daihoushinden (Japan)	b220610a	695	Daihoushinden (Japan)
Dark Wizard (USA)	72b3aea2	1349	Dark Wizard (USA)
Dark Wizard - Yomigaerishi Yami no Madoushi (Japan)	a769665e	1757	Dark Wizard - Yomigaerishi Yami no Madoushi (Japan)
Death Bringer (Japan)	d1d77dee	1629	Death Bringer (Japan)
Demolition Man (USA)	aaa222bf	1707	Demolition Man (USA)
Dennin Aleste - Nobunaga and His Ninja Force (Japan)	0acc1179	3680	Dennin Aleste - Nobunaga and His Ninja Force (Japan)
Detonator Orgun (Japan)	2d55f0ec	1303	Detonator Orgun (Japan)
Devastator (Japan)	d562c153	1248	Devastator (Japan)
Double Switch (Europe)	243614b7	237	Double Switch (USA)
Double Switch (Japan)	b5f827a5	212	Double Switch (USA)
Double Switch (USA)	fcbaefb5	208	Double Switch (USA)
Dracula Unleashed (Europe) (Disc 1) (Made in E.U.)	7dff4e4b	293	Dracula Unleashed (USA) (Disc 1)
Dracula Unleashed (Europe) (Disc 1) (Made in Japan)	dbf006f6	295	Dracula Unleashed (USA) (Disc 1)
Dracula Unleashed (Europe) (Disc 2) (Made in E.U.)	65d6fa31	293	Dracula Unleashed (USA) (Disc 1)
Dracula Unleashed (Europe) (Disc 2) (Made in Japan)	99db2289	295	Dracula Unleashed (USA) (Disc 1)
Dracula Unleashed (USA) (Disc 1)	93ade26e	257	Dracula Unleashed (USA) (Disc 1)
Dracula Unleashed (USA) (Disc 2)	c464d858	234	Dracula Unleashed (USA) (Disc 1)
Dragon's Lair (Europe) (En,Fr,De,It)	35e6d75d	265	Dragon's Lair (USA)
